t,src,dst,tx,rxOk,per,dist_m,v_src,v_dst,rssi_dbm,snr_db,phyN,cbr_tx,cbr_rx,cbr_global
54,veh4,veh5,10,0,1,751.571,8.24423,9.60874,nan,nan,0,0.097,0.142,0.1005
54,veh4,veh3,10,7,0.3,665.699,8.24423,7.39608,-78.6995,8.55036,7,0.097,0.096,0.1005
54,veh4,veh2,10,8,0.2,233.869,8.24423,1.34703,-68.9595,14.9932,8,0.097,0.112,0.1005
54,veh4,veh1,10,4,0.6,515.211,8.24423,7.0855,-78.38,9.81179,4,0.097,0.087,0.1005
54,veh4,veh0,10,4,0.6,749.391,8.24423,14.0918,-78.063,10.1635,4,0.097,0.069,0.1005
54,veh2,veh5,10,9,0.1,557.337,1.34703,9.60874,-76.4458,20.5305,9,0.112,0.142,0.1005
54,veh2,veh3,10,5,0.5,655.763,1.34703,7.39608,-80.9135,16.0628,5,0.112,0.096,0.1005
54,veh2,veh4,10,10,0,233.869,1.34703,8.24423,-71.4188,25.5575,10,0.112,0.097,0.1005
54,veh2,veh1,10,6,0.4,519.925,1.34703,7.0855,-77.0484,19.9278,6,0.112,0.087,0.1005
54,veh2,veh0,10,2,0.8,855.28,1.34703,14.0918,-77.2973,19.679,2,0.112,0.069,0.1005
54,veh1,veh5,10,1,0.9,1025.28,7.0855,9.60874,-80.9563,16.02,1,0.087,0.142,0.1005
54,veh1,veh3,10,8,0.2,150.635,7.0855,7.39608,-70.1584,26.8179,8,0.087,0.096,0.1005
54,veh1,veh4,10,4,0.6,515.211,7.0855,8.24423,-76.8147,20.1616,4,0.087,0.097,0.1005
54,veh1,veh2,10,5,0.5,519.925,7.0855,1.34703,-75.6765,21.2998,5,0.087,0.112,0.1005
54,veh1,veh0,10,7,0.3,407.403,7.0855,14.0918,-77.9985,18.9778,7,0.087,0.069,0.1005
54,veh0,veh5,10,0,1,1399.83,14.0918,9.60874,nan,nan,0,0.069,0.142,0.1005
54,veh0,veh3,10,7,0.3,395.625,14.0918,7.39608,-74.5553,17.0557,7,0.069,0.096,0.1005
54,veh0,veh4,10,2,0.8,749.391,14.0918,8.24423,-80.9819,11.6785,2,0.069,0.097,0.1005
54,veh0,veh2,10,2,0.8,855.28,14.0918,1.34703,-80.704,11.6491,2,0.069,0.112,0.1005
54,veh0,veh1,10,6,0.4,407.403,14.0918,7.0855,-75.7168,18.1532,6,0.069,0.087,0.1005
55,veh5,veh3,10,1,0.9,1125.68,5.10874,8.51332,-81.7306,15.2457,1,0.132,0.092,0.1
55,veh5,veh4,10,0,1,750.193,5.10874,7.97195,nan,nan,0,0.132,0.087,0.1
55,veh5,veh2,10,1,0.9,556.631,5.10874,0.0465623,-73.2294,23.7469,1,0.132,0.13,0.1
55,veh5,veh1,10,0,1,1026.33,5.10874,6.72952,nan,nan,0,0.132,0.097,0.1
55,veh5,veh0,10,0,1,1386.78,5.10874,13.6242,nan,nan,0,0.132,0.062,0.1
55,veh3,veh5,10,2,0.8,1125.68,8.51332,5.10874,-79.1386,17.8377,2,0.092,0.132,0.1
55,veh3,veh4,10,4,0.6,653.554,8.51332,7.97195,-76.5004,20.4759,4,0.092,0.087,0.1
55,veh3,veh2,10,8,0.2,648.91,8.51332,0.0465623,-76.7804,20.1959,8,0.092,0.13,0.1
55,veh3,veh1,10,9,0.1,151.456,8.51332,6.72952,-71.6889,25.2874,9,0.092,0.097,0.1
55,veh3,veh0,10,7,0.3,390.21,8.51332,13.6242,-76.678,20.2983,7,0.092,0.062,0.1
55,veh4,veh5,10,0,1,750.193,7.97195,5.10874,nan,nan,0,0.087,0.132,0.1
55,veh4,veh3,10,3,0.7,653.554,7.97195,8.51332,-75.8437,10.4941,3,0.087,0.092,0.1
55,veh4,veh2,10,6,0.4,230.523,7.97195,0.0465623,-69.6884,10.4773,6,0.087,0.13,0.1
55,veh4,veh1,10,6,0.4,503.286,7.97195,6.72952,-77.9572,11.9108,6,0.087,0.097,0.1
55,veh4,veh0,10,4,0.6,732.935,7.97195,13.6242,-78.0824,12.4256,4,0.087,0.062,0.1
55,veh2,veh5,10,4,0.6,556.631,0.0465623,5.10874,-76.6418,20.3345,4,0.13,0.132,0.1
55,veh2,veh3,10,5,0.5,648.91,0.0465623,8.51332,-79.045,17.9313,5,0.13,0.092,0.1
55,veh2,veh4,10,10,0,230.523,0.0465623,7.97195,-71.0738,25.9024,10,0.13,0.087,0.1
55,veh2,veh1,10,7,0.3,518.062,0.0465623,6.72952,-75.0612,21.9151,7,0.13,0.097,0.1
55,veh2,veh0,10,3,0.7,842.535,0.0465623,13.6242,-78.3764,18.5999,3,0.13,0.062,0.1
55,veh1,veh5,10,0,1,1026.33,6.72952,5.10874,nan,nan,0,0.097,0.132,0.1
55,veh1,veh3,10,9,0.1,151.456,6.72952,8.51332,-71.9384,25.0379,9,0.097,0.092,0.1
55,veh1,veh4,10,8,0.2,503.286,6.72952,7.97195,-76.5667,20.4096,8,0.097,0.087,0.1
55,veh1,veh2,10,7,0.3,518.062,6.72952,0.0465623,-76.9142,20.0621,7,0.097,0.13,0.1
55,veh1,veh0,10,9,0.1,390.6,6.72952,13.6242,-76.3974,20.5789,9,0.097,0.062,0.1
55,veh0,veh5,10,0,1,1386.78,13.6242,5.10874,nan,nan,0,0.062,0.132,0.1
55,veh0,veh3,10,4,0.6,390.21,13.6242,8.51332,-73.9536,19.6456,4,0.062,0.092,0.1
55,veh0,veh4,10,3,0.7,732.935,13.6242,7.97195,-79.2733,12.5592,3,0.062,0.087,0.1
55,veh0,veh2,10,0,1,842.535,13.6242,0.0465623,nan,nan,0,0.062,0.13,0.1
55,veh0,veh1,10,5,0.5,390.6,13.6242,6.72952,-76.5491,15.7605,5,0.062,0.097,0.1
56,veh6,veh5,10,0,1,788.32,0,2.14236,nan,nan,0,0.108,0.137,0.103143
56,veh6,veh3,10,8,0.2,353.091,0,9.95481,-75.0504,13.8068,8,0.108,0.094,0.103143
56,veh6,veh4,10,5,0.5,545.486,0,8.1217,-75.8633,10.5046,5,0.108,0.095,0.103143
56,veh6,veh2,10,8,0.2,418.176,0,0.0170454,-74.7027,9.6048,8,0.108,0.12,0.103143
56,veh6,veh1,10,10,0,329.148,0,7.34157,-72.8277,14.3323,10,0.108,0.102,0.103143
56,veh6,veh0,10,3,0.7,702.63,0,10.3794,-78.5583,10.1764,3,0.108,0.066,0.103143
56,veh5,veh6,10,0,1,788.32,2.14236,0,nan,nan,0,0.137,0.108,0.103143
56,veh5,veh3,10,2,0.8,1117.78,2.14236,9.95481,-80.4008,16.5755,2,0.137,0.094,0.103143
56,veh5,veh4,10,0,1,757.11,2.14236,8.1217,nan,nan,0,0.137,0.095,0.103143
56,veh5,veh2,10,0,1,557.698,2.14236,0.0170454,nan,nan,0,0.137,0.12,0.103143
56,veh5,veh1,10,0,1,1028.12,2.14236,7.34157,nan,nan,0,0.137,0.102,0.103143
56,veh5,veh0,10,0,1,1378.07,2.14236,10.3794,nan,nan,0,0.137,0.066,0.103143
56,veh3,veh6,10,8,0.2,353.091,9.95481,0,-75.7285,21.2478,8,0.094,0.108,0.103143
56,veh3,veh5,10,5,0.5,1117.78,9.95481,2.14236,-80.099,16.8773,5,0.094,0.137,0.103143
56,veh3,veh4,10,3,0.7,641.513,9.95481,8.1217,-79.3418,17.6345,3,0.094,0.095,0.103143
56,veh3,veh2,10,3,0.7,640.815,9.95481,0.0170454,-78.7215,18.2548,3,0.094,0.12,0.103143
56,veh3,veh1,10,10,0,153,9.95481,7.34157,-73.4867,23.4896,10,0.094,0.102,0.103143
56,veh3,veh0,10,6,0.4,388.71,9.95481,10.3794,-75.9573,21.019,6,0.094,0.066,0.103143
56,veh4,veh6,10,7,0.3,545.486,8.1217,0,-77.4564,12.9198,7,0.095,0.108,0.103143
56,veh4,veh5,10,0,1,757.11,8.1217,2.14236,nan,nan,0,0.095,0.137,0.103143
56,veh4,veh3,10,2,0.8,641.513,8.1217,9.95481,-78.1723,17.1049,2,0.095,0.094,0.103143
56,veh4,veh2,10,9,0.1,233.774,8.1217,0.0170454,-71.5314,13.0815,9,0.095,0.12,0.103143
56,veh4,veh1,10,5,0.5,491.683,8.1217,7.34157,-75.8189,15.7388,5,0.095,0.102,0.103143
56,veh4,veh0,10,5,0.5,716.552,8.1217,10.3794,-79.7777,12.146,5,0.095,0.066,0.103143
56,veh2,veh6,10,5,0.5,418.176,0.0170454,0,-73.6965,23.2798,5,0.12,0.108,0.103143
56,veh2,veh5,10,6,0.4,557.698,0.0170454,2.14236,-75.5898,21.3864,6,0.12,0.137,0.103143
56,veh2,veh3,10,4,0.6,640.815,0.0170454,9.95481,-78.2636,18.7127,4,0.12,0.094,0.103143
56,veh2,veh4,10,6,0.4,233.774,0.0170454,8.1217,-72.8267,24.1496,6,0.12,0.095,0.103143
56,veh2,veh1,10,4,0.6,516.094,0.0170454,7.34157,-77.6815,19.2948,4,0.12,0.102,0.103143
56,veh2,veh0,10,6,0.4,832.825,0.0170454,10.3794,-79.8061,17.1702,6,0.12,0.066,0.103143
56,veh1,veh6,10,6,0.4,329.148,7.34157,0,-71.1482,25.8281,6,0.102,0.108,0.103143
56,veh1,veh5,10,0,1,1028.12,7.34157,2.14236,nan,nan,0,0.102,0.137,0.103143
56,veh1,veh3,10,8,0.2,153,7.34157,9.95481,-68.4403,28.536,8,0.102,0.094,0.103143
56,veh1,veh4,10,5,0.5,491.683,7.34157,8.1217,-75.8108,21.1655,5,0.102,0.095,0.103143
56,veh1,veh2,10,5,0.5,516.094,7.34157,0.0170454,-78.6675,18.3088,5,0.102,0.12,0.103143
56,veh1,veh0,10,5,0.5,376.806,7.34157,10.3794,-76.028,20.9483,5,0.102,0.066,0.103143
56,veh0,veh6,10,2,0.8,702.63,10.3794,0,-77.1131,10.4507,2,0.066,0.108,0.103143
56,veh0,veh5,10,0,1,1378.07,10.3794,2.14236,nan,nan,0,0.066,0.137,0.103143
56,veh0,veh3,10,8,0.2,388.71,10.3794,9.95481,-74.6682,12.3935,8,0.066,0.094,0.103143
56,veh0,veh4,10,3,0.7,716.552,10.3794,8.1217,-76.1358,14.2718,3,0.066,0.095,0.103143
56,veh0,veh2,10,3,0.7,832.825,10.3794,0.0170454,-79.2555,10.6873,3,0.066,0.12,0.103143
56,veh0,veh1,10,4,0.6,376.806,10.3794,7.34157,-78.4115,11.4014,4,0.066,0.102,0.103143
57,veh6,veh5,10,0,1,789.685,1.62569,2.96846,nan,nan,0,0.107,0.13,0.101571
57,veh6,veh3,10,8,0.2,341.624,1.62569,11.8804,-71.6879,17.5865,8,0.107,0.088,0.101571
57,veh6,veh4,10,5,0.5,546.71,1.62569,7.64719,-75.0134,12.0733,5,0.107,0.102,0.101571
57,veh6,veh2,10,8,0.2,419.486,1.62569,0,-74.7166,8.14229,8,0.107,0.12,0.101571
57,veh6,veh1,10,9,0.1,334.802,1.62569,7.26415,-74.8757,13.7414,9,0.107,0.095,0.101571
57,veh6,veh0,10,6,0.4,698.667,1.62569,7.73103,-78.1095,11.5292,6,0.107,0.069,0.101571
57,veh5,veh6,10,5,0.5,789.685,2.96846,1.62569,-78.5071,18.4692,5,0.13,0.107,0.101571
57,veh5,veh3,10,2,0.8,1107.73,2.96846,11.8804,-79.3821,17.5942,2,0.13,0.088,0.101571
57,veh5,veh4,10,0,1,766.6,2.96846,7.64719,nan,nan,0,0.13,0.102,0.101571
57,veh5,veh2,10,2,0.8,559.808,2.96846,0,-74.2311,22.7452,2,0.13,0.12,0.101571
57,veh5,veh1,10,3,0.7,1030.04,2.96846,7.26415,-81.0821,15.8942,3,0.13,0.095,0.101571
57,veh5,veh0,10,1,0.9,1373.3,2.96846,7.73103,-81.8082,15.1681,1,0.13,0.069,0.101571
57,veh3,veh6,10,8,0.2,341.624,11.8804,1.62569,-71.732,25.2443,8,0.088,0.107,0.101571
57,veh3,veh5,10,2,0.8,1107.73,11.8804,2.96846,-81.7056,15.2707,2,0.088,0.13,0.101571
57,veh3,veh4,10,6,0.4,630.65,11.8804,7.64719,-78.71,18.2662,6,0.088,0.102,0.101571
57,veh3,veh2,10,5,0.5,631.204,11.8804,0,-79.4382,17.5381,5,0.088,0.12,0.101571
57,veh3,veh1,10,8,0.2,155.044,11.8804,7.26415,-68.6057,28.3706,8,0.088,0.095,0.101571
57,veh3,veh0,10,6,0.4,394.885,11.8804,7.73103,-72.6555,24.3207,6,0.088,0.069,0.101571
57,veh4,veh6,10,3,0.7,546.71,7.64719,1.62569,-76.9966,14.8107,3,0.102,0.107,0.101571
57,veh4,veh5,10,0,1,766.6,7.64719,2.96846,nan,nan,0,0.102,0.13,0.101571
57,veh4,veh3,10,6,0.4,630.65,7.64719,11.8804,-78.1493,8.95015,6,0.102,0.088,0.101571
57,veh4,veh2,10,8,0.2,239.023,7.64719,0,-71.8277,10.5699,8,0.102,0.12,0.101571
57,veh4,veh1,10,2,0.8,481.952,7.64719,7.26415,-74.4735,13.659,2,0.102,0.095,0.101571
57,veh4,veh0,10,4,0.6,702.234,7.64719,7.73103,-77.5563,11.2118,4,0.102,0.069,0.101571
57,veh2,veh6,10,7,0.3,419.486,0,1.62569,-77.0078,19.9685,7,0.12,0.107,0.101571
57,veh2,veh5,10,5,0.5,559.808,0,2.96846,-77.1368,19.8394,5,0.12,0.13,0.101571
57,veh2,veh3,10,6,0.4,631.204,0,11.8804,-77.4901,19.4862,6,0.12,0.088,0.101571
57,veh2,veh4,10,8,0.2,239.023,0,7.64719,-75.0225,21.9538,8,0.12,0.102,0.101571
57,veh2,veh1,10,5,0.5,514.226,0,7.26415,-76.6451,20.3312,5,0.12,0.095,0.101571
57,veh2,veh0,10,3,0.7,825.946,0,7.73103,-79.1193,17.857,3,0.12,0.069,0.101571
57,veh1,veh6,10,3,0.7,334.802,7.26415,1.62569,-74.3406,22.6357,3,0.095,0.107,0.101571
57,veh1,veh5,10,0,1,1030.04,7.26415,2.96846,nan,nan,0,0.095,0.13,0.101571
57,veh1,veh3,10,8,0.2,155.044,7.26415,11.8804,-70.1702,26.8061,8,0.095,0.088,0.101571
57,veh1,veh4,10,7,0.3,481.952,7.26415,7.64719,-79.112,17.8643,7,0.095,0.102,0.101571
57,veh1,veh2,10,1,0.9,514.226,7.26415,0,-74.2644,22.7119,1,0.095,0.12,0.101571
57,veh1,veh0,10,8,0.2,368.093,7.26415,7.73103,-74.7617,22.2146,8,0.095,0.069,0.101571
57,veh0,veh6,10,2,0.8,698.667,7.73103,1.62569,-77.3041,13.7399,2,0.069,0.107,0.101571
57,veh0,veh5,10,0,1,1373.3,7.73103,2.96846,nan,nan,0,0.069,0.13,0.101571
57,veh0,veh3,10,6,0.4,394.885,7.73103,11.8804,-76.6379,10.8636,6,0.069,0.088,0.101571
57,veh0,veh4,10,4,0.6,702.234,7.73103,7.64719,-79.026,12.5326,4,0.069,0.102,0.101571
57,veh0,veh2,10,2,0.8,825.946,7.73103,0,-79.6466,3.14116,2,0.069,0.12,0.101571
57,veh0,veh1,10,4,0.6,368.093,7.73103,7.26415,-75.5905,10.2985,4,0.069,0.095,0.101571
58,veh6,veh5,10,0,1,788.303,4.09862,5.43145,nan,nan,0,0.109,0.14,0.103143
58,veh6,veh3,10,7,0.3,331.414,4.09862,11.2897,-75.3266,8.66739,7,0.109,0.085,0.103143
58,veh6,veh4,10,6,0.4,549.937,4.09862,8.20717,-77.9173,6.76814,6,0.109,0.096,0.103143
58,veh6,veh2,10,7,0.3,422.798,4.09862,0,-75.1923,7.31261,7,0.109,0.118,0.103143
58,veh6,veh1,10,6,0.4,342.304,4.09862,7.3307,-77.2917,9.42046,6,0.109,0.108,0.103143
58,veh6,veh0,10,3,0.7,701.123,4.09862,8.70976,-77.7432,10.2411,3,0.109,0.066,0.103143
58,veh5,veh6,10,1,0.9,788.303,5.43145,4.09862,-79.3876,17.5886,1,0.14,0.109,0.103143
58,veh5,veh3,10,0,1,1095.36,5.43145,11.2897,nan,nan,0,0.14,0.085,0.103143
58,veh5,veh4,10,0,1,775.726,5.43145,8.20717,nan,nan,0,0.14,0.096,0.103143
58,veh5,veh2,10,0,1,560.509,5.43145,0,nan,nan,0,0.14,0.118,0.103143
58,veh5,veh1,10,0,1,1029.65,5.43145,7.3307,nan,nan,0,0.14,0.108,0.103143
58,veh5,veh0,10,1,0.9,1369.64,5.43145,8.70976,-79.2469,17.7293,1,0.14,0.066,0.103143
58,veh3,veh6,10,8,0.2,331.414,11.2897,4.09862,-74.8094,22.1669,8,0.085,0.109,0.103143
58,veh3,veh5,10,2,0.8,1095.36,11.2897,5.43145,-78.4254,18.5509,2,0.085,0.14,0.103143
58,veh3,veh4,10,2,0.8,619.605,11.2897,8.20717,-79.7529,17.2234,2,0.085,0.096,0.103143
58,veh3,veh2,10,4,0.6,622.035,11.2897,0,-79.152,17.8243,4,0.085,0.118,0.103143
58,veh3,veh1,10,10,0,158.517,11.2897,7.3307,-71.3751,25.6012,10,0.085,0.108,0.103143
58,veh3,veh0,10,9,0.1,406.138,11.2897,8.70976,-75.0691,21.9072,9,0.085,0.066,0.103143
58,veh4,veh6,10,2,0.8,549.937,8.20717,4.09862,-73.3287,11.5048,2,0.096,0.109,0.103143
58,veh4,veh5,10,0,1,775.726,8.20717,5.43145,nan,nan,0,0.096,0.14,0.103143
58,veh4,veh3,10,5,0.5,619.605,8.20717,11.2897,-79.3241,8.06594,5,0.096,0.085,0.103143
58,veh4,veh2,10,7,0.3,244.426,8.20717,0,-68.3369,12.6622,7,0.096,0.118,0.103143
58,veh4,veh1,10,8,0.2,471.416,8.20717,7.3307,-75.5938,10.8653,8,0.096,0.108,0.103143
58,veh4,veh0,10,3,0.7,688.214,8.20717,8.70976,-79.2079,9.42809,3,0.096,0.066,0.103143
58,veh2,veh6,10,9,0.1,422.798,0,4.09862,-74.9437,22.0325,9,0.118,0.109,0.103143
58,veh2,veh5,10,6,0.4,560.509,0,5.43145,-76.8835,20.0927,6,0.118,0.14,0.103143
58,veh2,veh3,10,5,0.5,622.035,0,11.2897,-78.2162,18.76,5,0.118,0.085,0.103143
58,veh2,veh4,10,8,0.2,244.426,0,8.20717,-72.5568,24.4195,8,0.118,0.096,0.103143
58,veh2,veh1,10,4,0.6,512.438,0,7.3307,-77.2509,19.7254,4,0.118,0.108,0.103143
58,veh2,veh0,10,7,0.3,821.615,0,8.70976,-79.5019,17.4744,7,0.118,0.066,0.103143
58,veh1,veh6,10,8,0.2,342.304,7.3307,4.09862,-75.072,21.9043,8,0.108,0.109,0.103143
58,veh1,veh5,10,2,0.8,1029.65,7.3307,5.43145,-77.545,19.4312,2,0.108,0.14,0.103143
58,veh1,veh3,10,9,0.1,158.517,7.3307,11.2897,-68.981,27.9953,9,0.108,0.085,0.103143
58,veh1,veh4,10,3,0.7,471.416,7.3307,8.20717,-78.5023,18.474,3,0.108,0.096,0.103143
58,veh1,veh2,10,6,0.4,512.438,7.3307,0,-78.7144,18.2619,6,0.108,0.118,0.103143
58,veh1,veh0,10,3,0.7,363.869,7.3307,8.70976,-76.3244,20.6519,3,0.108,0.066,0.103143
58,veh0,veh6,10,4,0.6,701.123,8.70976,4.09862,-77.9035,12.1461,4,0.066,0.109,0.103143
58,veh0,veh5,10,0,1,1369.64,8.70976,5.43145,nan,nan,0,0.066,0.14,0.103143
58,veh0,veh3,10,6,0.4,406.138,8.70976,11.2897,-74.9294,15.3306,6,0.066,0.085,0.103143
58,veh0,veh4,10,2,0.8,688.214,8.70976,8.20717,-76.7348,11.1778,2,0.066,0.096,0.103143
58,veh0,veh2,10,2,0.8,821.615,8.70976,0,-80.0668,16.9095,2,0.066,0.118,0.103143
58,veh0,veh1,10,6,0.4,363.869,8.70976,7.3307,-73.0466,13.4922,6,0.066,0.108,0.103143
59,veh6,veh5,10,0,1,786.524,5.69744,7.15791,nan,nan,0,0.118,0.147,0.103286
59,veh6,veh3,10,4,0.6,319.544,5.69744,13.5052,-73.2148,18.3259,4,0.118,0.093,0.103286
59,veh6,veh4,10,5,0.5,554.603,5.69744,7.60258,-78.191,8.49354,5,0.118,0.095,0.103286
59,veh6,veh2,10,5,0.5,427.426,5.69744,0,-74.5059,11.5667,5,0.118,0.118,0.103286
59,veh6,veh1,10,6,0.4,350.637,5.69744,6.60895,-75.1495,10.1443,6,0.118,0.089,0.103286
59,veh6,veh0,10,5,0.5,705.668,5.69744,7.75675,-77.486,11.6993,5,0.118,0.063,0.103286
59,veh5,veh6,10,2,0.8,786.524,7.15791,5.69744,-80.0453,16.931,2,0.147,0.118,0.103286
59,veh5,veh3,10,1,0.9,1080.27,7.15791,13.5052,-79.809,17.1673,1,0.147,0.093,0.103286
59,veh5,veh4,10,0,1,784.683,7.15791,7.60258,nan,nan,0,0.147,0.095,0.103286
59,veh5,veh2,10,1,0.9,561.495,7.15791,0,-74.935,22.0413,1,0.147,0.118,0.103286
59,veh5,veh1,10,0,1,1029.13,7.15791,6.60895,nan,nan,0,0.147,0.089,0.103286
59,veh5,veh0,10,0,1,1367.33,7.15791,7.75675,nan,nan,0,0.147,0.063,0.103286
59,veh3,veh6,10,9,0.1,319.544,13.5052,5.69744,-73.5734,23.4029,9,0.093,0.118,0.103286
59,veh3,veh5,10,3,0.7,1080.27,13.5052,7.15791,-79.829,17.1473,3,0.093,0.147,0.103286
59,veh3,veh4,10,2,0.8,607.644,13.5052,7.60258,-79.261,17.7153,2,0.093,0.095,0.103286
59,veh3,veh2,10,9,0.1,610.933,13.5052,0,-77.2744,19.7019,9,0.093,0.118,0.103286
59,veh3,veh1,10,9,0.1,161.848,13.5052,6.60895,-69.664,27.3123,9,0.093,0.089,0.103286
59,veh3,veh0,10,5,0.5,419.491,13.5052,7.75675,-77.7894,19.1869,5,0.093,0.063,0.103286
59,veh4,veh6,10,2,0.8,554.603,7.60258,5.69744,-75.0101,14.0927,2,0.095,0.118,0.103286
59,veh4,veh5,10,0,1,784.683,7.60258,7.15791,nan,nan,0,0.095,0.147,0.103286
59,veh4,veh3,10,5,0.5,607.644,7.60258,13.5052,-77.5669,8.07749,5,0.095,0.093,0.103286
59,veh4,veh2,10,6,0.4,249.327,7.60258,0,-74.5891,9.4827,6,0.095,0.118,0.103286
59,veh4,veh1,10,6,0.4,461.541,7.60258,6.60895,-76.2234,7.6842,6,0.095,0.089,0.103286
59,veh4,veh0,10,3,0.7,676.069,7.60258,7.75675,-77.3491,7.75993,3,0.095,0.063,0.103286
59,veh2,veh6,10,6,0.4,427.426,0,5.69744,-76.413,20.5633,6,0.118,0.118,0.103286
59,veh2,veh5,10,4,0.6,561.495,0,7.15791,-77.515,19.4613,4,0.118,0.147,0.103286
59,veh2,veh3,10,5,0.5,610.933,0,13.5052,-77.076,19.9002,5,0.118,0.093,0.103286
59,veh2,veh4,10,8,0.2,249.327,0,7.60258,-73.0073,23.969,8,0.118,0.095,0.103286
59,veh2,veh1,10,8,0.2,510.91,0,6.60895,-78.8124,18.1639,8,0.118,0.089,0.103286
59,veh2,veh0,10,4,0.6,818.669,0,7.75675,-79.8824,17.0939,4,0.118,0.063,0.103286
59,veh1,veh6,10,5,0.5,350.637,6.60895,5.69744,-76.3553,20.621,5,0.089,0.118,0.103286
59,veh1,veh5,10,0,1,1029.13,6.60895,7.15791,nan,nan,0,0.089,0.147,0.103286
59,veh1,veh3,10,8,0.2,161.848,6.60895,13.5052,-70.3645,26.6118,8,0.089,0.093,0.103286
59,veh1,veh4,10,3,0.7,461.541,6.60895,7.60258,-75.8577,21.1185,3,0.089,0.095,0.103286
59,veh1,veh2,10,2,0.8,510.91,6.60895,0,-75.2529,21.7234,2,0.089,0.118,0.103286
59,veh1,veh0,10,6,0.4,361.049,6.60895,7.75675,-73.175,23.8013,6,0.089,0.063,0.103286
59,veh0,veh6,10,3,0.7,705.668,7.75675,5.69744,-80.0786,14.4675,3,0.063,0.118,0.103286
59,veh0,veh5,10,1,0.9,1367.33,7.75675,7.15791,-80.7998,16.1765,1,0.063,0.147,0.103286
59,veh0,veh3,10,5,0.5,419.491,7.75675,13.5052,-74.3883,20.2056,5,0.063,0.093,0.103286
59,veh0,veh4,10,7,0.3,676.069,7.75675,7.60258,-77.8383,11.485,7,0.063,0.095,0.103286
59,veh0,veh2,10,0,1,818.669,7.75675,0,nan,nan,0,0.063,0.118,0.103286
59,veh0,veh1,10,5,0.5,361.049,7.75675,6.60895,-73.0019,17.4799,5,0.063,0.089,0.103286
60,veh6,veh5,10,0,1,784.514,8.26583,8.95051,nan,nan,0,0.122,0.144,0.104429
60,veh6,veh3,10,8,0.2,307.19,8.26583,14.9531,-73.3736,14.8435,8,0.122,0.094,0.104429
60,veh6,veh4,10,6,0.4,561.74,8.26583,8.26954,-78.2466,12.6389,6,0.122,0.107,0.104429
60,veh6,veh2,10,5,0.5,434.184,8.26583,0,-75.9948,11.3454,5,0.122,0.108,0.104429
60,veh6,veh1,10,7,0.3,361.488,8.26583,7.25613,-74.6662,14.0716,7,0.122,0.081,0.104429
60,veh6,veh0,10,4,0.6,712.008,8.26583,7.99102,-77.731,13.5007,4,0.122,0.075,0.104429
60,veh5,veh6,10,3,0.7,784.514,8.95051,8.26583,-79.0776,17.8987,3,0.144,0.122,0.104429
60,veh5,veh3,10,0,1,1063.31,8.95051,14.9531,nan,nan,0,0.144,0.094,0.104429
60,veh5,veh4,10,0,1,794.745,8.95051,8.26954,nan,nan,0,0.144,0.107,0.104429
60,veh5,veh2,10,1,0.9,562.854,8.95051,0,-81.4668,15.5095,1,0.144,0.108,0.104429
60,veh5,veh1,10,1,0.9,1028.64,8.95051,7.25613,-81.456,15.5203,1,0.144,0.081,0.104429
60,veh5,veh0,10,1,0.9,1365.08,8.95051,7.99102,-77.3021,19.6742,1,0.144,0.075,0.104429
60,veh3,veh6,10,9,0.1,307.19,14.9531,8.26583,-73.6241,23.3521,9,0.094,0.122,0.104429
60,veh3,veh5,10,2,0.8,1063.31,14.9531,8.95051,-77.6863,19.29,2,0.094,0.144,0.104429
60,veh3,veh4,10,1,0.9,594.968,14.9531,8.26954,-80.766,16.2103,1,0.094,0.107,0.104429
60,veh3,veh2,10,5,0.5,598.753,14.9531,0,-77.3173,19.659,5,0.094,0.108,0.104429
60,veh3,veh1,10,10,0,167.173,14.9531,7.25613,-69.8101,27.1662,10,0.094,0.081,0.104429
60,veh3,veh0,10,5,0.5,434.015,14.9531,7.99102,-75.0546,21.9217,5,0.094,0.075,0.104429
60,veh4,veh6,10,2,0.8,561.74,8.26954,8.26583,-77.7032,7.41137,2,0.107,0.122,0.104429
60,veh4,veh5,10,0,1,794.745,8.26954,8.95051,nan,nan,0,0.107,0.144,0.104429
60,veh4,veh3,10,5,0.5,594.968,8.26954,14.9531,-76.2799,10.7407,5,0.107,0.094,0.104429
60,veh4,veh2,10,8,0.2,254.711,8.26954,0,-75.4367,12.3598,8,0.107,0.108,0.104429
60,veh4,veh1,10,4,0.6,450.665,8.26954,7.25613,-78.219,8.46884,4,0.107,0.081,0.104429
60,veh4,veh0,10,3,0.7,663.111,8.26954,7.99102,-79.742,8.74307,3,0.107,0.075,0.104429
60,veh2,veh6,10,9,0.1,434.184,0,8.26583,-77.4893,19.487,9,0.108,0.122,0.104429
60,veh2,veh5,10,7,0.3,562.854,0,8.95051,-78.0448,18.9315,7,0.108,0.144,0.104429
60,veh2,veh3,10,5,0.5,598.753,0,14.9531,-78.5297,18.4466,5,0.108,0.094,0.104429
60,veh2,veh4,10,6,0.4,254.711,0,8.26954,-72.8181,24.1582,6,0.108,0.107,0.104429
60,veh2,veh1,10,5,0.5,509.326,0,7.25613,-78.0988,18.8775,5,0.108,0.081,0.104429
60,veh2,veh0,10,7,0.3,815.678,0,7.99102,-78.3693,18.607,7,0.108,0.075,0.104429
